,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,11.0,20.0,12.085885034361521,4.248495242049359,9.323669057283185,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.81146755464926,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,5.0,43.0,43.0,11.984199753311579,12.01921621461856,11.951898529608227,11.974932626443636,11.896883990084063,0.0,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,11.95565341207576,1,6.80903930604298,5,0.0,4.897839799950911,6.946975992135418,12.032077892096217,4,12.061089985718422,12.06146418127997,6.946975992135418,0.0,0.0,6.946975992135418,1.0,0.0,1.0,0.0,3.0,1.0,1,5.0,4,0.0,1,11.765643303311357,43.0,11.818974312364782,1.0,5.950642552587727,2,12.070483200383842,12.059894850096226,0.0,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,2.0,2008.0,11.991060862749812,12.00503369250626,11.771436160121729
11,12.0,60.0,12.085885034361521,4.442651256490317,9.386308454797962,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,12.619411284663126,12.042916127097548,12.025895254415698,12.047512415928201,12.182686209840618,9.0,5.0,1.0,0.0,11.984199753311579,12.01921621461856,11.84454154552832,11.892242417087257,12.425137940439187,5.655991810819852,3,12.043077827796985,12.261665131561195,12.640393913483543,12.042614840907552,11.95565341207576,6,6.905753276311464,5,0.0,5.176149732573829,7.069023426578259,12.032077892096217,4,12.061089985718422,12.06146418127997,7.074963197966044,7.040536390215956,0.0,7.751045117971802,1.0,0.0,3.0,0.0,4.0,1.0,3,11.0,4,2.0,4,12.374918759139392,1.0,12.320810566774748,3.0,6.601230118728877,2,12.070483200383842,12.059894850096226,4.990432586778736,3.044522437723423,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,7.0,2006.0,11.991060862749812,12.00503369250626,12.751299696013497
12,13.0,20.0,12.085885034361521,4.23410650459726,9.470240063415512,12.0255224952491,12.037675191939773,12.31844981796559,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.81146755464926,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,6.0,46.0,46.0,11.984199753311579,12.01921621461856,11.951898529608227,11.994743305685924,11.896883990084063,0.0,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,11.95565341207576,4,6.602587892189336,5,0.0,5.1647859739235145,6.815639990074331,12.032077892096217,2,12.061089985718422,12.06146418127997,6.815639990074331,0.0,0.0,6.815639990074331,1.0,0.0,1.0,0.0,2.0,1.0,1,4.0,4,0.0,1,11.765643303311357,46.0,11.818974312364782,1.0,5.863631175598097,2,12.070483200383842,12.059894850096226,4.941642422609304,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,9.0,2008.0,11.991060862749812,12.00503369250626,11.877568578558138
13,14.0,20.0,12.085885034361521,4.51085950651685,9.273502946933823,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,12.163641307701866,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,7.0,5.0,1.0,0.0,11.984199753311579,12.01921621461856,12.205872649185947,12.209630627095034,12.425137940439187,5.723585101952381,2,12.043077827796985,12.261665131561195,12.17988235853947,12.042614840907552,12.158267145628633,5,0.0,5,0.0,7.309212365692763,7.309212365692763,12.032077892096217,4,12.061089985718422,12.06146418127997,7.309212365692763,0.0,0.0,7.309212365692763,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,4,1.0,4,12.160777533422273,1.0,12.172672333572637,3.0,6.733401891837359,2,12.070483200383842,12.059894850096226,5.075173815233827,3.4965075614664802,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,8.0,2007.0,11.991060862749812,12.00503369250626,12.540757571577291
14,15.0,20.0,12.085885034361521,4.23410650459726,9.298351249298896,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.027445609949826,12.020564931074205,11.868044676362079,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,6.0,5.0,48.0,48.0,11.984199753311579,12.01921621461856,11.859767396993876,11.862285886957253,12.163629742442453,5.356586274672012,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,11.95565341207576,2,6.597145701886651,5,0.0,6.253828811575473,7.133295954896068,12.032077892096217,2,12.061089985718422,12.06146418127997,7.133295954896068,0.0,0.0,7.133295954896068,1.0,0.0,1.0,1.0,2.0,1.0,1,5.0,4,1.0,2,12.160777533422273,48.0,12.172672333572637,1.0,5.863631175598097,2,12.070483200383842,12.059894850096226,0.0,5.3612921657094255,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,5.0,2008.0,11.991060862749812,12.00503369250626,11.964001084330445
15,16.0,45.0,12.085885034361521,3.9318256327243257,8.719317375506371,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.027445609949826,12.020564931074205,11.679726905369055,12.042916127097548,12.025895254415698,12.047512415928201,11.844916529772979,7.0,8.0,78.0,6.0,11.984199753311579,12.01921621461856,11.838506037800697,11.83847969175174,11.896883990084063,0.0,1,12.043077827796985,11.72252771411475,11.810855438908415,12.042614840907552,11.95565341207576,5,0.0,5,0.0,6.723832440821209,6.723832440821209,12.032077892096217,4,12.061089985718422,12.06146418127997,6.74993119378857,0.0,0.0,6.74993119378857,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,4,0.0,1,11.765643303311357,16.0,11.818974312364782,2.0,6.3561076606958915,2,12.070483200383842,12.059894850096226,3.871201010907891,4.718498871295094,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,7.0,2007.0,11.991060862749812,12.00503369250626,11.790557201568507
16,17.0,20.0,12.085885034361521,4.23410650459726,9.327323087461798,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.104083559970968,12.020564931074205,11.868044676362079,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,6.0,7.0,40.0,40.0,11.984199753311579,12.01921621461856,11.838506037800697,11.83847969175174,12.163629742442453,5.19295685089021,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,11.95565341207576,4,6.359573868672378,5,0.0,6.054439346269371,6.911747300251674,12.032077892096217,4,12.061089985718422,12.06146418127997,6.911747300251674,0.0,0.0,6.911747300251674,1.0,0.0,1.0,0.0,2.0,1.0,1,5.0,4,1.0,3,12.160777533422273,40.0,12.320810566774748,2.0,6.173786103901937,2,12.070483200383842,12.059894850096226,0.0,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,3.0,2010.0,11.991060862749812,12.00503369250626,11.911701584927597
17,18.0,90.0,12.085885034361521,4.276666119016055,9.286467732363734,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.81146755464926,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,4.0,5.0,39.0,39.0,11.984199753311579,12.01921621461856,11.859767396993876,11.862285886957253,11.896883990084063,0.0,1,12.043077827796985,11.53295928413561,11.529680289332694,12.042614840907552,11.546474266789991,0,0.0,5,0.0,1.5450009102771904,5.2108223908404545,12.032077892096217,2,12.061089985718422,12.06146418127997,7.16703787691222,0.0,0.0,7.16703787691222,0.0,0.0,2.0,0.0,2.0,2.0,1,6.0,4,0.0,1,11.71245918207944,39.0,11.818974312364782,2.0,6.246106765481563,2,12.070483200383842,12.059894850096226,0.0,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,10.0,2006.0,11.991060862749812,12.00503369250626,11.407564949312402
18,19.0,20.0,12.085885034361521,4.189654742026425,9.524786081697178,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,12.090689360474029,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,5.0,4.0,4.0,11.984199753311579,12.01921621461856,12.205872649185947,12.209630627095034,11.896883990084063,0.0,1,12.043077827796985,12.261665131561195,11.810855438908415,12.042614840907552,11.95565341207576,6,6.470799503782602,5,0.0,6.148468295917647,7.01571242048723,12.032077892096217,4,12.061089985718422,12.06146418127997,7.01571242048723,0.0,0.0,7.01571242048723,1.0,0.0,1.0,1.0,3.0,1.0,2,6.0,4,0.0,1,11.765643303311357,4.0,11.818974312364782,2.0,6.3561076606958915,2,12.070483200383842,12.059894850096226,0.0,4.624972813284271,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,6.0,2008.0,11.991060862749812,12.00503369250626,11.976659481202368
19,20.0,20.0,12.085885034361521,4.248495242049359,8.930626469173578,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.868044676362079,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,6.0,51.0,44.0,11.984199753311579,12.01921621461856,12.088139839093577,11.994743305685924,11.896883990084063,0.0,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,11.95565341207576,3,6.222576268071369,5,0.0,6.263398262591624,6.9363427358340495,12.032077892096217,2,12.061089985718422,12.06146418127997,7.199678345691172,0.0,0.0,7.199678345691172,0.0,0.0,1.0,0.0,3.0,1.0,1,6.0,4,0.0,1,12.160777533422273,51.0,11.818974312364782,1.0,5.683579767338681,2,12.070483200383842,12.059894850096226,0.0,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,5.0,2009.0,11.991060862749812,12.00503369250626,11.842229212112828
20,21.0,60.0,12.085885034361521,4.61512051684126,9.5620530240851,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.027445609949826,12.020564931074205,12.619411284663126,12.042916127097548,12.025895254415698,12.047512415928201,12.182686209840618,8.0,5.0,1.0,0.0,11.984199753311579,12.01921621461856,12.205872649185947,12.209630627095034,12.163629742442453,5.940171252720432,2,12.043077827796985,12.261665131561195,12.640393913483543,12.042614840907552,12.158267145628633,5,0.0,5,0.0,7.05444965813294,7.05444965813294,12.032077892096217,4,12.061089985718422,12.06146418127997,7.05444965813294,7.1049654482698426,0.0,7.773173680482536,0.0,0.0,3.0,1.0,4.0,1.0,2,9.0,4,1.0,4,12.374918759139392,1.0,12.172672333572637,3.0,6.748759547491679,2,12.070483200383842,12.059894850096226,5.480638923341991,5.0369526024136295,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,11.0,2006.0,11.991060862749812,12.00503369250626,12.692503112461443
21,22.0,45.0,12.085885034361521,4.04305126783455,8.915835074176277,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.446889031955806,12.042916127097548,12.025895254415698,12.047512415928201,11.844916529772979,7.0,7.0,77.0,57.0,11.984199753311579,12.01921621461856,11.838506037800697,11.83847969175174,11.896883990084063,0.0,1,12.043077827796985,12.261665131561195,11.810855438908415,12.042614840907552,11.95565341207576,5,0.0,5,0.0,6.456769655572163,6.456769655572163,12.032077892096217,4,12.061089985718422,12.06146418127997,7.010311867307229,0.0,0.0,7.010311867307229,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,4,1.0,4,12.160777533422273,77.0,11.818974312364782,1.0,5.634789603169249,2,12.070483200383842,12.059894850096226,0.0,0.0,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,6.0,2007.0,11.991060862749812,12.00503369250626,11.845102777308561
22,23.0,20.0,12.085885034361521,4.31748811353631,9.184201714366488,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,12.163641307701866,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,8.0,5.0,6.0,6.0,11.984199753311579,12.01921621461856,12.205872649185947,12.209630627095034,12.163629742442453,5.638354669333745,2,12.043077827796985,12.261665131561195,12.17988235853947,12.042614840907552,11.95565341207576,5,0.0,5,0.0,7.482681828154651,7.482681828154651,12.032077892096217,4,12.061089985718422,12.06146418127997,7.492760300922379,0.0,0.0,7.492760300922379,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,4,1.0,4,12.160777533422273,6.0,12.172672333572637,2.0,6.280395838960195,2,12.070483200383842,12.059894850096226,5.14166355650266,5.0689042022202315,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,9.0,2008.0,11.991060862749812,12.00503369250626,12.345834587905333
23,24.0,120.0,12.085885034361521,3.784189633918261,8.348537825386098,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.47452224569399,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,7.0,31.0,31.0,11.984199753311579,12.01921621461856,12.204922260466072,12.201948269046012,11.896883990084063,0.0,1,12.043077827796985,12.261665131561195,12.17988235853947,12.042614840907552,11.95565341207576,6,6.733401891837359,5,0.0,5.298317366548036,6.946975992135418,12.032077892096217,2,12.061089985718422,12.06146418127997,6.966024187106113,0.0,0.0,6.966024187106113,1.0,0.0,1.0,0.0,3.0,1.0,1,6.0,4,1.0,3,12.160777533422273,31.0,11.818974312364782,2.0,6.349138991379798,2,12.070483200383842,12.059894850096226,4.605170185988092,4.700480365792417,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,6.0,2007.0,11.991060862749812,12.00503369250626,11.77452020265869
24,25.0,20.0,12.085885034361521,4.23410650459726,9.017483513266844,12.0255224952491,12.037675191939773,12.16346534955125,12.022693973028575,12.024182958480884,12.001899626609445,12.020564931074205,11.81146755464926,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,5.0,8.0,42.0,9.0,11.984199753311579,12.01921621461856,12.041218218766621,11.994743305685924,11.896883990084063,0.0,1,12.043077827796985,11.870079702687187,11.810855438908415,12.042614840907552,12.094819384841182,1,5.236441962829949,5,0.0,5.318119993844216,6.966024187106113,12.032077892096217,4,12.061089985718422,12.06146418127997,6.966024187106113,0.0,0.0,6.966024187106113,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,4,1.0,3,12.160777533422273,42.0,11.818974312364782,1.0,5.598421958998375,2,12.070483200383842,12.059894850096226,6.0063531596017325,4.499809670330265,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,5.0,2010.0,11.991060862749812,12.00503369250626,11.944707881395766
25,26.0,20.0,12.085885034361521,4.700480365792417,9.563107691083898,12.0255224952491,12.037675191939773,11.936093526689714,12.022693973028575,12.024182958480884,12.027445609949826,12.020564931074205,12.619411284663126,12.042916127097548,12.025895254415698,12.047512415928201,11.993682778640792,8.0,5.0,2.0,2.0,11.984199753311579,12.01921621461856,12.205872649185947,12.209630627095034,12.425137940439187,6.461468176353717,2,12.043077827796985,12.261665131561195,12.17988235853947,12.042614840907552,11.95565341207576,5,0.0,5,0.0,7.356279876550748,7.356279876550748,12.032077892096217,4,12.061089985718422,12.06146418127997,7.3777589082278725,0.0,0.0,7.3777589082278725,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,4,1.0,4,12.160777533422273,2.0,12.172672333572637,3.0,6.7912214627261855,2,12.070483200383842,12.059894850096226,0.0,4.02535169073515,0.0,0.0,0.0,0.0,0,4,12.03011225413737,0.0,7.0,2009.0,11.991060862749812,12.00503369250626,12.454103912352162
